Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres in at all times,is allocated id range,is denotator type,material basis of at all times,may be identical to,OBO foundry unique label,ontology term requester,part of continuant at some time,part of occurrent,participates in at some time,realized in,realizes,scheduled for obsoletion on or after,term editor,term replaced by,term tracker item
http://purl.obolibrary.org/obo/BFO_0000018,zero-dimensional spatial region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000006,,,ZeroDimensionalSpatialRegion,0d-s-region,,,,,,,A zero-dimensional spatial region is a point in space. (axiom label in BFO2 Reference: [037-001]),,,,,(forall (x) (if (ZeroDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [037-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000018,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,zero-dimensional spatial region,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000029,site,,,false,,,http://purl.obolibrary.org/obo/BFO_0000141,,,Site,site,,,,,,,b is a site means: b is a three-dimensional immaterial entity that is (partially or wholly) bounded by a material entity or it is a three-dimensional immaterial part thereof. (axiom label in BFO2 Reference: [034-002]),the Grand Canyon|the interior of your office|the interior of your bedroom|the Piazza San Marco|the interior of the trunk of your car|a rabbit hole|your left nostril (a fiat part – the opening – of your left nasal cavity)|an air traffic control region defined in the airspace above an airport|the hold of a ship|Manhattan Canyon)|a hole in the interior of a portion of cheese|the lumen of your gut|the cockpit of an aircraft|the interior of a kangaroo pouch|the interior of your refrigerator,,,,(forall (x) (if (Site x) (ImmaterialEntity x))) // axiom label in BFO2 CLIF: [034-002] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000029,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,site,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000003,alertness,,"State of active attention by high sensory awareness such as being watchful and prompt to meet danger or emergency, or being quick to perceive and act.

 http://en.wikipedia.org/wiki/Alertness",false,,,http://purl.obolibrary.org/obo/MF_0000018,state of alertness,,,,,"State of active attention by high sensory awareness such as being watchful and prompt to meet danger or emergency, or being quick to perceive and act.

 http://en.wikipedia.org/wiki/Alertness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000003,,,,,,,,,,,,,,,,,,,,,,,,,,alertness,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0048149,behavioral response to ethanol,,Any process that results in a change in the behavior of an organism as a result of an ethanol stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0030534,,,,,,Any process that results in a change in the behavior of an organism as a result of an ethanol stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0048149,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to ethanol,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0000538,circadian temperature homeostasis,,"""Any homeostatic process in which an organism modulates its internal body temperature at different values with a regularity of approximately 24 hours."" [GOC:dbh]",false,,,http://purl.obolibrary.org/obo/GO_0048512,,,,,,"""Any homeostatic process in which an organism modulates its internal body temperature at different values with a regularity of approximately 24 hours."" [GOC:dbh]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0000538,,,,,,,,,,,,,,,,,,,,,,,,,,circadian temperature homeostasis,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0036343,psychomotor behavior,,"The specific behavior of an organism that combines cognitive functions and physical movement. For example, driving a car, throwing a ball, or playing a musical instrument.",false,,,http://purl.obolibrary.org/obo/GO_0061744,,,,,,"The specific behavior of an organism that combines cognitive functions and physical movement. For example, driving a car, throwing a ball, or playing a musical instrument.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0036343,,,,,,,,,,,,,,,,,,,,,,,,,,psychomotor behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0035179,larval turning behavior,,"Fine-tuning the spatial position of a larva in response to variability in their environment. For example, reorientation of a larva in the direction of a food source.",false,,,http://purl.obolibrary.org/obo/GO_0008345|http://purl.obolibrary.org/obo/GO_0035178,,,,,,"Fine-tuning the spatial position of a larva in response to variability in their environment. For example, reorientation of a larva in the direction of a food source.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0035179,,,,,,,,,,,,,,,,,,,,,,,,,,larval turning behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044563,envenomation resulting in slowing of activation kinetics of voltage-gated potassium channel in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant slowing of the activation kinetics of the activity of a voltage-gated potassium channel in the bitten/stung organism.",false,,,http://purl.obolibrary.org/obo/GO_0044562,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant slowing of the activation kinetics of the activity of a voltage-gated potassium channel in the bitten/stung organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044563,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in slowing of activation kinetics of voltage-gated potassium channel in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000062,libido,,"
The psychic energy that drives individuals toward sensual pleasures of all types, especially sexual ones.


http://www.apa.org/research/action/glossary.aspx",false,,,http://purl.obolibrary.org/obo/MF_0000020,,,,,,"
The psychic energy that drives individuals toward sensual pleasures of all types, especially sexual ones.


http://www.apa.org/research/action/glossary.aspx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000062,,,,,,,,,,,,,,,,,,,,,,,,,,libido,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0034606,response to hermaphrodite contact,,"The response by the male to a hermaphrodite after initial contact following mate finding. The male stops forward locomotion, presses the ventral side of his tail against his partner's body, and begins moving backward along the hermaphrodite. Male response behavior is initiated when sensory neurons located in the rays of his tail contact a potential mate.",false,,,http://purl.obolibrary.org/obo/GO_0060179,,,,,,"The response by the male to a hermaphrodite after initial contact following mate finding. The male stops forward locomotion, presses the ventral side of his tail against his partner's body, and begins moving backward along the hermaphrodite. Male response behavior is initiated when sensory neurons located in the rays of his tail contact a potential mate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0034606,,,,,,,,,,,,,,,,,,,,,,,,,,response to hermaphrodite contact,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0098582,innate vocalization behavior,,"A vocalisation behavior that is innate, i.e. that does not need to be learned in order to occur.",false,,,http://purl.obolibrary.org/obo/GO_0071625,,,,,,"A vocalisation behavior that is innate, i.e. that does not need to be learned in order to occur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0098582,,,,,,,,,,,,,,,,,,,,,,,,,,innate vocalization behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045924,regulation of female receptivity,,"Any process that modulates the frequency, rate or extent of the willingness or readiness of a female to receive male advances.",false,,,http://purl.obolibrary.org/obo/GO_0060180,,,,,,"Any process that modulates the frequency, rate or extent of the willingness or readiness of a female to receive male advances.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045924,,,,,,,,,,,,,,,,,,,,,,,,,,regulation of female receptivity,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000019,quality,,,false,,,http://purl.obolibrary.org/obo/BFO_0000020,,,Quality,quality,,,,,,,"a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])",the length of the circumference of your waist|the mass of this piece of gold.|the color of a tomato|the ambient temperature of this portion of air|the shape of your nose|the shape of your nostril,,,,(forall (x) (if (Quality x) (SpecificallyDependentContinuant x))) // axiom label in BFO2 CLIF: [055-001] |(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] ,"If an entity is a quality at any time that it exists, then it is a quality at every time that it exists. (axiom label in BFO2 Reference: [105-001])",,,,,,,,,,,,,,,,,,,,,BFO:0000019,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,quality,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044498,envenomation resulting in modulation of blood pressure in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of the force with which blood travels through the circulatory system of the bitten/stung organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of the force with which blood travels through the circulatory system of the bitten/stung organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044498,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of blood pressure in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000024,seeing,,"Seeing (visual perception) is a mental process that is
a) produced by a causal process involving light rays from a part of the environment of the subject being absorbed by photoreceptors in the retina, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",false,,,http://purl.obolibrary.org/obo/MF_0000019,act of seeing|visual perception,,,,,"Seeing (visual perception) is a mental process that is
a) produced by a causal process involving light rays from a part of the environment of the subject being absorbed by photoreceptors in the retina, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000034,,,,,,,,,,,MF:0000024,,,,,,,,,,,,,,,,,,,,,,,,,,seeing,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0046008,"regulation of female receptivity, post-mating",,Any process that modulates the receptiveness of a female to male advances subsequent to mating.,false,,,http://purl.obolibrary.org/obo/GO_0045924,,,,,,Any process that modulates the receptiveness of a female to male advances subsequent to mating.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0046008,,,,,,,,,,,,,,,,,,,,,,,,,,"regulation of female receptivity, post-mating",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044514,envenomation resulting in positive regulation of G-protein coupled receptor activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of G-protein coupled receptor activity in of the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044513,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of G-protein coupled receptor activity in of the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044514,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in positive regulation of G-protein coupled receptor activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0001967,suckling behavior,,Specific behavior of a newborn or infant mammal that results in the derivation of nourishment from the breast.,false,,,http://purl.obolibrary.org/obo/GO_0051705|http://purl.obolibrary.org/obo/GO_0007631,,,,,,Specific behavior of a newborn or infant mammal that results in the derivation of nourishment from the breast.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0001967,,,,,,,,,,,,,,,,,,,,,,,,,,suckling behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000069,nociception,,"Nociception is a mental process which is
a) produced by a causal process specialized internal sensory cells in, for example, skin, muscles and joints, and
b) by which actual or immanent tissue damage are reported to the organism, and
c) which is experienced by the subject as being so caused",false,,,http://purl.obolibrary.org/obo/MF_0000019,,,,,,"Nociception is a mental process which is
a) produced by a causal process specialized internal sensory cells in, for example, skin, muscles and joints, and
b) by which actual or immanent tissue damage are reported to the organism, and
c) which is experienced by the subject as being so caused",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000069,,,,,,,,,,,,,,,,,,,,,,,,,,nociception,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044562,envenomation resulting in negative regulation of voltage-gated potassium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant negative regulation of the activity of a voltage-gated potassium channel in the bitten/stung organism.",false,,,http://purl.obolibrary.org/obo/GO_0044559,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant negative regulation of the activity of a voltage-gated potassium channel in the bitten/stung organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044562,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of voltage-gated potassium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000002,editors ontology module,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.|An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,source ontology module|source ontology module,,,,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.|An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",,,,editors ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000002,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:47Z,,,,editors ontology module|editors ontology module,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0032537,host-seeking behavior,,"The specific behavior of an organism that are associated with finding a host organism; may include behavioral responses to light, temperature, or chemical emanations from the prospective host.",false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,"The specific behavior of an organism that are associated with finding a host organism; may include behavioral responses to light, temperature, or chemical emanations from the prospective host.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0032537,,,,,,,,,,,,,,,,,,,,,,,,,,host-seeking behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044515,envenomation resulting in positive regulation of glucagon-like peptide receptor 1 activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of glucagon-like peptide receptor 1 activity in of the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044512,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of glucagon-like peptide receptor 1 activity in of the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044515,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in positive regulation of glucagon-like peptide receptor 1 activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0060757,adult foraging behavior,,Behavior by which an adult locates food.,false,,,http://purl.obolibrary.org/obo/GO_0060756,,,,,,Behavior by which an adult locates food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0060757,,,,,,,,,,,,,,,,,,,,,,,,,,adult foraging behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000001,base ontology module,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.|An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.|An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",,,,base ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000001,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:30Z,,,,base ontology module|base ontology module,https://github.com/INCATools/ontology-starter-kit/issues/50,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000012,species subset ontology module,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.|A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,false,,,http://purl.obolibrary.org/obo/IAO_8000006,taxon subset|taxon subset,,,,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.|A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,,,,species subset ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000012,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:14:16Z,,,,species subset ontology module|species subset ontology module,https://github.com/obophenotype/uberon/wiki/Taxon-constraints,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#Definition,Definition,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007617,mating behavior,,"The behavioral interactions between organisms for the purpose of mating, or sexual reproduction resulting in the formation of zygotes.",false,,,http://purl.obolibrary.org/obo/GO_0019098,,,,,,"The behavioral interactions between organisms for the purpose of mating, or sexual reproduction resulting in the formation of zygotes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007617,,,,,,,,,,,,,,,,,,,,,,,,,,mating behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000082,retention,,The partial structure of time consciousness that relates to retaining past events in memory and linking them to present events (e.g. how the individual tones in a melody is intuitively linked together to form a whole).,false,,,http://purl.obolibrary.org/obo/MF_0000080,,,,,,The partial structure of time consciousness that relates to retaining past events in memory and linking them to present events (e.g. how the individual tones in a melody is intuitively linked together to form a whole).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000082,,,,,,,,,,,,,,,,,,,,,,,,,,retention,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044492,envenomation resulting in modulation of voltage-gated sodium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of a voltage-gated sodium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044560,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of a voltage-gated sodium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044492,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of voltage-gated sodium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000182,history,,,false,,,http://purl.obolibrary.org/obo/BFO_0000015,,,History,history,,,,,,,"A history is a process that is the sum of the totality of processes taking place in the spatiotemporal region occupied by a material entity or site, including processes on the surface of the entity or within the cavities to which it serves as host. (axiom label in BFO2 Reference: [138-001])",,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000182,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,history,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042755,eating behavior,,"The specific behavior of an organism relating to the intake of food, any substance (usually solid) that can be metabolized by an organism to give energy and build tissue.",false,,,http://purl.obolibrary.org/obo/GO_0007631,,,,,,"The specific behavior of an organism relating to the intake of food, any substance (usually solid) that can be metabolized by an organism to give energy and build tissue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042755,,,,,,,,,,,,,,,,,,,,,,,,,,eating behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044637,"envenomation resulting in negative regulation of complement activation, classical pathway in other organism",,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the negative regulation of complement activation via the classical pathway of the bitten/stung organism.",false,,,http://purl.obolibrary.org/obo/GO_0044636,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the negative regulation of complement activation via the classical pathway of the bitten/stung organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044637,,,,,,,,,,,,,,,,,,,,,,,,,,"envenomation resulting in negative regulation of complement activation, classical pathway in other organism",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007638,mechanosensory behavior,,Behavior that is dependent upon the sensation of a mechanical stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,Behavior that is dependent upon the sensation of a mechanical stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007638,,,,,,,,,,,,,,,,,,,,,,,,,,mechanosensory behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000008,cognitive process,,"A mental process that creates, modifies or has as participant some cognitive representation.",false,,,http://purl.obolibrary.org/obo/MF_0000020,,,,,,"A mental process that creates, modifies or has as participant some cognitive representation.",,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000031,,,,,,,,,MF:0000008,,,,,,,,,,,,,,,,,,,,,,,,,,cognitive process,"GO:0050890, cognition, defined as  `The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory.' ",,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044509,envenomation resulting in modulation of signal transduction in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of signal transduction in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of signal transduction in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044509,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of signal transduction in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000060,bodily process,,A process in which at least one bodily component of an organsim participates.|From OGMS: http://purl.obolibrary.org/obo/OGMS_0000060,false,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,A process in which at least one bodily component of an organsim participates.,http://www.jbiomedsem.com/content/1/1/10,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OGMS_0000087,,,,,,,,,OGMS:0000060,,,,,,,,,,,,,,,,,,,,,,,,From OGMS: http://purl.obolibrary.org/obo/OGMS_0000060,,bodily process,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045433,"male courtship behavior, veined wing generated song production",,The process during wing vibration where the male insect produces a species-specific acoustic signal called a love song.,false,,,http://purl.obolibrary.org/obo/GO_0008049,,,,,,The process during wing vibration where the male insect produces a species-specific acoustic signal called a love song.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045433,,,,,,,,,,,,,,,,,,,,,,,,,,"male courtship behavior, veined wing generated song production",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000013,reasoned ontology module,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.|An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.|An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",,,,reasoned ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000013,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:20:33Z,,,,reasoned ontology module|reasoned ontology module,http://robot.obolibrary.org/reason,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000045,wanting,,A mental process that involves the subjective desire for a specific object or state of affairs.,false,,,http://purl.obolibrary.org/obo/MF_0000020,act of wanting,,,,,A mental process that involves the subjective desire for a specific object or state of affairs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000045,,,,,,,,,,,,,,,,,,,,,,,,,,wanting,,,,,,,,,,,,,,,,,,,,,
